999999, 999999, , -0.081413, 0.010475, , 
999999, 999999, , -0.052127, 0.011894, , 
999999, 999999, , -0.023428, 0.012839, , 
999999, 999999, , 0.003772, 0.013284, , 
999999, 999999, , 0.029353, 0.013206, , 
999999, 999999, , 0.053266, 0.012583, , 
999999, 999999, , 0.074866, 0.011431, , 
999999, 999999, , 0.092374, 0.009844, , 
999999, 999999, , 0.103058, 0.008013, , 
999999, 999999, , 0.104798, 0.006179, , 
999999, 999999, , 0.098196, 0.004553, , 
999999, 999999, , 0.086652, 0.003269, , 
999999, 999999, , 0.074080, 0.002373, , 
999999, 999999, , 0.063080, 0.001832, , 
999999, 999999, , 0.054901, 0.001552, , 
999999, 999999, , 0.050071, 0.001413, , 
999999, 999999, , 0.048809, 0.001313, , 
999999, 999999, , 0.051170, 0.001185, , 
999999, 999999, , 0.057107, 0.000987, , 
999999, 999999, , 0.066515, 0.000668, , 
